codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao
A242,13/06/2019,20,28.3,30.6,28.3,82,85,69,24.9,26.2,24.0,1009.4,1009.4,1009.2,1.6,51,4.2,446.5,0.0
A242,13/06/2019,21,27.6,28.3,27.5,90,90,82,25.9,25.9,24.8,1009.8,1009.8,1009.4,0.9,37,3.7,153.7,0.0
A242,13/06/2019,23,25.8,26.6,25.8,96,96,94,25.2,25.5,25.2,1011.5,1011.5,1010.6,0.3,119,2.0,-3.53,0.0
A242,13/06/2019,11,24.7,24.8,24.0,100,100,100,24.7,24.8,24.0,1012.1,1012.1,1011.7,0.5,243,1.7,424.0,0.0
A242,13/06/2019,01,24.6,24.9,24.6,98,98,98,24.4,24.6,24.3,1012.7,1012.7,1012.2,0.6,160,0.9,-3.50,0.0
A242,13/06/2019,16,27.8,28.1,26.9,86,92,86,25.3,26.3,24.8,1011.5,1012.7,1011.5,1.4,325,2.7,1226.,0.0
A242,13/06/2019,15,27.4,27.6,25.2,90,97,89,25.6,26.3,24.6,1012.6,1013.2,1012.6,0.4,259,3.3,1590.,0.0
A242,13/06/2019,22,26.6,27.6,26.6,94,94,90,25.5,26.0,25.5,1010.6,1010.6,1009.8,0.9,33,2.1,36.56,0.0
A242,13/06/2019,14,25.2,27.8,25.1,96,97,85,24.6,25.7,24.3,1013.2,1013.7,1013.1,1.1,228,4.7,655.3,15.4
A242,13/06/2019,07,24.1,24.1,24.0,100,100,100,24.1,24.1,24.0,1011.0,1011.1,1010.9,0.4,249,1.4,-1.83,0.0
A242,13/06/2019,02,24.4,24.6,24.4,99,99,98,24.2,24.4,24.1,1013.1,1013.1,1012.7,0.4,166,1.0,-3.34,0.0
A242,14/06/2019,07,24.5,24.6,24.4,99,99,99,24.3,24.5,24.3,1011.3,1011.5,1011.2,0.2,110,1.3,-2.32,0.0
A242,14/06/2019,02,24.9,25.1,24.9,99,99,98,24.6,24.8,24.6,1013.6,1013.6,1013.1,0.4,131,0.9,-2.67,0.0
A242,14/06/2019,03,24.9,24.9,24.7,99,99,99,24.7,24.7,24.5,1013.6,1013.7,1013.5,0.2,349,0.8,-2.29,0.0
A242,14/06/2019,11,25.2,25.4,24.5,98,99,98,24.9,25.2,24.4,1012.8,1012.9,1012.4,0.6,243,1.3,464.4,0.0
A242,14/06/2019,10,24.5,24.6,24.4,99,99,99,24.4,24.5,24.3,1012.4,1012.5,1011.9,0.4,290,1.5,47.36,0.0
A242,14/06/2019,13,27.3,27.4,25.8,89,95,89,25.3,25.9,24.4,1013.4,1013.4,1013.1,1.2,352,2.8,1245.,0.0
A242,14/06/2019,16,29.5,29.8,29.0,77,79,72,25.0,25.7,23.9,1011.6,1012.3,1011.6,1.0,132,3.8,1678.,0.0
A242,14/06/2019,00,25.5,25.8,25.4,98,98,96,25.1,25.2,25.0,1012.2,1012.2,1011.4,0.2,143,0.8,-3.47,0.0
A242,14/06/2019,04,24.8,24.9,24.7,99,99,99,24.6,24.7,24.5,1012.7,1013.6,1012.7,0.5,201,1.1,-2.09,0.0
A242,14/06/2019,22,25.7,26.4,25.7,98,98,96,25.4,25.8,25.4,1010.9,1010.9,1010.4,0.4,125,1.2,27.20,0.0
A242,14/06/2019,18,28.4,30.7,28.4,78,78,69,24.1,25.3,24.0,1009.8,1010.7,1009.7,2.0,75,7.0,2008.,3.4
A242,14/06/2019,20,26.3,26.5,26.2,96,96,92,25.7,25.7,24.8,1010.0,1010.1,1009.8,0.4,87,2.1,258.9,0.0
A242,14/06/2019,17,29.7,30.0,29.5,72,78,71,24.1,25.7,23.8,1010.7,1011.6,1010.6,2.1,68,5.1,1728.,0.0
A242,14/06/2019,06,24.5,24.7,24.5,99,99,99,24.4,24.5,24.4,1011.5,1012.0,1011.5,0.5,166,1.3,-1.82,0.0
A242,14/06/2019,14,27.8,27.8,26.9,85,90,83,25.1,25.6,24.4,1013.1,1013.5,1013.1,1.4,320,2.8,1363.,0.0
A242,14/06/2019,12,25.9,26.0,25.2,94,98,94,24.8,25.3,24.8,1013.1,1013.2,1012.7,0.5,335,1.3,643.6,0.0
A242,14/06/2019,09,24.4,24.5,24.3,99,99,99,24.3,24.4,24.1,1011.9,1011.9,1011.4,0.6,248,1.3,-1.16,0.0
A242,14/06/2019,15,29.2,29.3,27.8,77,86,77,24.7,25.9,24.3,1012.3,1013.1,1012.3,1.0,280,3.3,2327.,0.0
A242,14/06/2019,23,25.4,25.7,25.4,98,98,98,25.2,25.4,25.1,1011.9,1012.0,1010.9,0.4,136,1.2,-2.19,0.0
A242,14/06/2019,08,24.3,24.5,24.2,99,99,99,24.2,24.3,24.1,1011.4,1011.4,1011.2,0.4,91,0.9,-2.65,0.0
A242,14/06/2019,21,26.4,26.5,26.2,96,96,95,25.8,25.9,25.4,1010.4,1010.4,1010.0,0.3,193,0.9,219.6,0.0
A242,14/06/2019,19,26.4,28.3,26.3,92,94,78,25.0,25.9,24.4,1009.9,1010.0,1009.6,1.0,50,7.0,339.6,3.0
A242,14/06/2019,05,24.7,24.9,24.7,99,99,99,24.5,24.7,24.5,1012.0,1012.7,1012.0,0.4,220,1.1,-1.56,0.0
A242,14/06/2019,01,25.1,25.5,25.1,98,98,98,24.8,25.1,24.8,1013.1,1013.1,1012.2,0.2,152,1.0,-3.00,0.0
A242,15/06/2019,02,24.0,24.9,24.0,100,100,99,24.0,24.9,24.0,1013.4,1013.5,1012.8,1.8,59,4.2,-2.30,5.2
A242,15/06/2019,17,30.5,30.8,28.0,69,88,68,24.3,26.7,23.9,1010.5,1011.7,1010.5,0.9,278,2.4,3058.,0.0
A242,15/06/2019,05,23.6,23.9,23.6,100,100,100,23.6,23.9,23.6,1012.1,1012.4,1011.7,1.6,140,5.2,-1.18,7.4
A242,15/06/2019,16,28.0,29.4,27.9,85,89,74,25.3,26.2,24.1,1011.7,1012.9,1011.7,0.9,325,2.8,1649.,3.0
A242,15/06/2019,09,23.5,23.5,23.4,100,100,100,23.5,23.5,23.5,1012.1,1012.1,1011.8,0.6,148,1.5,-1.68,0.2
A242,15/06/2019,15,29.1,29.3,27.4,77,86,77,24.8,25.6,24.2,1012.9,1013.4,1012.9,1.4,267,2.8,2970.,0.2
A242,15/06/2019,10,23.7,23.7,23.3,100,100,100,23.7,23.7,23.3,1012.4,1012.4,1012.0,0.2,53,1.2,68.04,0.0
A242,15/06/2019,14,27.4,27.4,26.1,85,92,84,24.7,25.6,24.1,1013.4,1013.9,1013.4,1.4,235,3.0,2108.,0.0
A242,15/06/2019,11,24.4,24.5,23.7,100,100,100,24.4,24.5,23.7,1013.1,1013.1,1012.4,0.4,258,1.6,423.3,0.0
A242,15/06/2019,12,25.0,25.2,24.3,94,100,94,24.1,24.4,23.7,1013.6,1013.6,1013.1,0.8,258,2.1,762.1,0.0
A242,15/06/2019,18,28.0,31.1,28.0,81,82,64,24.3,25.8,23.0,1010.1,1010.6,1010.1,3.9,25,8.8,2599.,0.0
A242,15/06/2019,04,23.7,23.9,23.7,100,100,100,23.7,23.9,23.7,1012.4,1013.0,1012.4,0.5,140,1.1,-2.39,0.0
A242,15/06/2019,20,28.0,28.5,27.2,80,84,79,24.2,24.8,23.7,1009.3,1009.6,1009.3,1.1,43,4.9,888.5,0.0
A242,15/06/2019,19,28.2,28.6,27.9,80,83,77,24.3,24.9,23.7,1009.6,1010.1,1009.5,2.9,31,7.4,2255.,0.0
A242,15/06/2019,23,25.3,25.7,25.3,97,97,94,24.7,24.8,24.7,1011.2,1011.2,1010.3,0.3,78,0.7,-2.96,0.0
A242,15/06/2019,22,25.7,26.9,25.7,94,94,87,24.7,25.0,24.4,1010.3,1010.3,1010.0,0.3,125,1.8,30.37,0.0
